vernacularName	language	taxonID
Chinese Monal	en	154bf7594a32d1327edb4202e491068d
Koklass Pheasant	en	09e84c56fd46f5058067e54d66dc46a7
Wild Turkey	en	c5792bc17a25241c4a01c7e3cd8a6b2b
Ocellated Turkey	en	cc67d82557cb6ed8323f15c1d7b366b7
Ruffed Grouse	en	22b31927eec3c00593b9ec6003221304
Hazel Grouse	en	9a354f3d5ef7bed654305be57d1e3494
Chinese Grouse	en	93d795ac464db12d6b463bd73837db94
Sage Grouse	en	beba2edb51ede8c459854bd40e0256b3
Gunnison Grouse	en	18554e60d252d854acb5064d8442d8f6
Dusky Grouse	en	f78a41c7fe3b274df32ede3d01dc6d06
Sooty Grouse	en	ff2bf233b2e57ba1e4984cbb5903d9ce
Sharp-tailed Grouse	en	db0f75e99d9faed72b288793362ab366
Greater Prairie Chicken	en	a434b836edca9d8bbbc078d6a738285d
Lesser Prairie Chicken	en	bbc1356a5868e2c79a543334aa987ada
White-tailed Ptarmigan	en	4b2f8aa3a4f6fd474a8b6a3938adbd45
Willow Ptarmigan	en	9be03238b87d3a60e4dbc8f86d5f21bf
Rock Ptarmigan	en	eb5099a23f44996795ae66840ec2c7f0
Siberian Grouse	en	8207cd28d4dccc46cbf361bf240f93ba
Spruce Grouse	en	c2ce4a7fb20fa4d3a40eab1ebff2a03e
Western Capercaillie	en	02228b5975cd6b5430e09589a1bd4c91
Black-billed Capercaillie	en	3ebe043eca15228b74e88f47b70dbbd2
Black Grouse	en	269eda25c378b4ef52cf2bc164bb8f84
Caucasian Grouse	en	40b45ab8a0c13fde9de692e1dfa6df69
Long-billed Partridge	en	d447fe4cd6eb6989d24040cfc3a8100c
Dulit Partridge	en	74c9e1a929b38bf5da169895d94ddbab
Tibetan Partridge	en	5a532559e48997877bd5e1615ea9b525
Grey Partridge	en	f49ff290c935fc3b5485a37c60a6805e
Daurian Partridge	en	db7b24eb3ae229c509c4176a67f3875d
Copper Pheasant	en	f3c7d95d2880aa66bb2d6cd7138879f6
Reeves's Pheasant	en	d6194ea280c79e70b2530bd86e23a3b6
Mikado Pheasant	en	55347a9f06a848cdb86ce9dac9010023
Elliot's Pheasant	en	64a406cfdeaa6abcc58e9e88902a857f
Mrs. Hume's Pheasant	en	6c6ccc3150fdafd1f4c78976e201e07f
Golden Pheasant	en	985363df7bd1c1dc85eebb913cada893
Lady Amherst's Pheasant	en	4e0d836237c7a77a04986e1d09ad5f79
Common Pheasant	en	4c08f9343471c140a83662f34d050709
Green Pheasant	en	0c871a7c4261d7d2c29a45f7c0555269
Cheer Pheasant	en	73ab1fb4d78e98c7ee4ac4a1711cb016
Tibetan Eared Pheasant	en	582160b10e9fc1a335d44d41a83bed56
White Eared Pheasant	en	8785f66161f90c2a6bdc2add05dbfcd4
Brown Eared Pheasant	en	fa3eb7b38a37dec3194863feb94de044
Blue Eared Pheasant	en	dc9b703ed8c51f4f3a896e87e7c1a525
Edwards's Pheasant	en	25c93303968e354d229f16cd9970c27d
Swinhoe's Pheasant	en	1a42a5ec34d6a73e0b47c767871a3991
Bulwer's Pheasant	en	7d0b5b0590aac00f08dc920a20b9b1c9
Kalij Pheasant	en	7cba6a4a1ac061e15e4432fba7e9ea28
Silver Pheasant	en	eab0a1eb63f14825ff79cb8cff15e0d6
Malayan Crestless Fireback	en	c9667a3028638a15589d4f46261fe9b6
Bornean Crestless Fireback	en	98dad5bce48999dd9b0d38744c21b4f4
Siamese Fireback	en	a940aa0617c7bdce94d3d5d322230ab1
Salvadori's Pheasant	en	2e8e66b0efdd8ee0f81a784574d5fade
Malayan Crested Fireback	en	5844764a85f06172b5748c1286101170
Bornean Crested Fireback	en	a78fb696c740bef61085122b9571614b
Vietnamese Crested Argus	en	a0cc2690a75988322ebe9ea3c03c621e
Malayan Crested Argus	en	9f5e624623d2b9c5c9c16e8228e7aee9
Great Argus	en	4903489a89f48b0e7fbe08b0cdbb10e2
Congo Peafowl	en	d8b1dd323d2ec80e36654852a239ceb3
Indian Peafowl	en	b57cd61f33d98cb3de7e37318a32cad0
Green Peafowl	en	daa03c88e7ae0e202ad5d573f0998077
Green-legged Partridge	en	839df8406f2acded83ca98f84bd6104a
Chestnut-necklaced Partridge	en	c8582972104efb2892a92bd03cd74d19
Sabah Partridge	en	fd8dca1cd674c4af64ce45c2acd39e4b
Crimson-headed Partridge	en	134b0eb8e803ad06bc661926f1797d26
Red Spurfowl	en	98082dfb72820d985f7ca7215d9420f9
Painted Spurfowl	en	254eb432b193480d948effd19044c154
Sri Lanka Spurfowl	en	0986bb7039dc463389b0c8d7ed77663b
Palawan Peacock-Pheasant	en	1067a53490f61e32f5cf0209430fb299
Bornean Peacock-Pheasant	en	0ca07529faa1604cd408496b93be8271
Malayan Peacock-Pheasant	en	d65064232723a5e5bbe4d7f152c64493
Germain's Peacock-Pheasant	en	06718ff996fdd3aa0dd25647137ce798
Hainan Peacock-Pheasant	en	e368fa9bd0fd8b4f1dfac8e5a996b317
Grey Peacock-Pheasant	en	5889aaf9a59d38efdb83431cec9e533d
Mountain Peacock-Pheasant	en	bffb7e35f961a3efb60b6cd5fc123cb0
Bronze-tailed Peacock-Pheasant	en	12cbb30155394721ddefabe2e44f16b4
Mountain Bamboo Partridge	en	953e009ea289417ecd0d0cc3447af5dd
Chinese Bamboo Partridge	en	4ce0b1e5de246b49fff0cacfbf276745
Taiwan Bamboo Partridge	en	77743ad8bec81b205ed2a09b8f8312ad
Green Junglefowl	en	e3c0bd788fb49689745e55b8f14d15fe
Red Junglefowl	en	e843e98a4321ba2417f40352afcc8911
Grey Junglefowl	en	59f195466c0ff70ac001335d8ecfc09d
Sri Lanka Junglefowl	en	f7a5b56b15323aa53917dd720e7f209b
Latham's Francolin	en	b0f488500cad526df8b7a3c8ff8675e4
Crested Francolin	en	9724142a5e7781f4147d6f0880705102
Grey Francolin	en	7c51bd2d214857b012e4d43495398e39
Swamp Francolin	en	614029f6b71a202860966ad5f90fc2f4
Chinese Francolin	en	53503f5f5a8b91002f3a557b54036ae4
Black Francolin	en	ea792e2f6ea77e63a1649757921e37ea
Painted Francolin	en	828f9dc56935dd4cf430533049ef4513
Coqui Francolin	en	6f7e491382e3ca69aa6ecc7809d60f4d
White-throated Francolin	en	3c751814028e489284a691219f03dd80
Schlegel's Francolin	en	27a26b30a7a83346579aa94f65a97ae8
Ring-necked Francolin	en	f538c32adf07d7416179c2aff3a63ee1
Red-winged Francolin	en	85b6466ddb14f4376ac187c27f6cb7ee
Finsch's Francolin	en	be27ef4b354a75e1e0a49394a513218e
Moorland Francolin	en	b16152794d24ddeef3d5fda48472f7fc
Elgon Francolin	en	5a8d2cc56a0a91d56040c6caad87134f
Grey-winged Francolin	en	85cd463510e121982d3951ca0a227820
Orange River Francolin	en	0408a4c1a2d61554624195f206c9ab1d
Shelley's Francolin	en	ab32c86a69a654f4b0ae1c63549a82b5
Whyte's Francolin	en	d02692c4e1112d5448861cca47fa8bfa
Tibetan Snowcock	en	6c7acc05c9f7df4de8a4c614e4c61f35
Altai Snowcock	en	76e26b903445e2b10e3b02e793ff9899
Caucasian Snowcock	en	3dc58394693162d5d6241074d2cd5ad2
Caspian Snowcock	en	561adb7125eb4f6ea363ba633194a3e7
Himalayan Snowcock	en	a6e54f114f50cdd81457dbba4dfd3187
See-see Partridge	en	ce00095b5bfbffe230cccf6eceb7393b
Sand Partridge	en	a67e116141175b75b332811e4cc72a20
Brown Quail	en	827307745e04d92ba4758e1c9199e5f2
Snow Mountain Quail	en	df6d88cfe777a83e7e58ca7cb4581155
King Quail	en	b0b6566177ba60c16ce3a7f479abe7ed
Blue Quail	en	86e0078ff9619eeacbbbff9cf1ba005d
Madagascar Partridge	en	6305023fdf20504e5305600234b4a2f5
Common Quail	en	8ab2933ddd53721cbe73716cea056052
Japanese Quail	en	6e2bd8c6d96907f3126b0e2ac54a5b2a
Harlequin Quail	en	53b04bd25c7a54067553b02979ee562d
Rain Quail	en	495557b8eac5201216e690a0d338f357
Stubble Quail	en	8189ede1b7de514be7e0ea3c393665b6
New Zealand Quail	en	b33dfd171b022187f05796c1c968a54f
Barbary Partridge	en	52740d8554a89f13b96fa91609d05041
Arabian Partridge	en	f6834aff83df2fd3da1e6735cede7fef
Red-legged Partridge	en	58ab9084cf2613247986b87a17a4c218
Chukar Partridge	en	e4b721e4e2a609c121de41545d43f83b
Rock Partridge	en	c815d1665c7ac9b77db379c4cd90adfe
Philby's Partridge	en	a8db51f3e50b5f7569a10d4fec7910b6
Przevalski's Partridge	en	cdc12d7b98101982abb3e524c639de3c
Jungle Bush Quail	en	4a25625afc763e90ffaaaf598ddc5813
Rock Bush Quail	en	35fd41e62c60d0bcccc80fd5cc52e547
Painted Bush Quail	en	dadca9847c062abe8e68b6c8a103f2ff
Manipur Bush Quail	en	c571d3a06a218be5e45100883145d224
Himalayan Quail	en	de15b4d0c1d8cc4a6366e08692315e10
Hartlaub's Spurfowl	en	402f36f7ae381f5253c2cf0c37ba70dd
Mount Cameroon Spurfowl	en	53b1cc32fadfe6100bea5a45da0685c3
Handsome Spurfowl	en	015bc9a6c987e08cc714f4df32c0edbe
Chestnut-naped Spurfowl	en	b04ba88cfc2eae37db09c7190798053b
Erckel's Spurfowl	en	d6de76b2fd7fe91ad6861b1fc0d8be5a
Djibouti Spurfowl	en	3371c97352047f29e9c597faaff60df3
Swierstra's Spurfowl	en	728c4930040ff52f0a29c5e4c70518e0
Ahanta Spurfowl	en	a81cce9d4f27e27019c5a3130e57e652
Grey-striped Spurfowl	en	439777e9ea0f8af5f0a2c42ce50c76f2
Jackson's Spurfowl	en	a5bd92ad1a65919ec18ab2a07039190c
Red-billed Spurfowl	en	414e608ebf7d862b837d7fb77bad4b83
Cape Spurfowl	en	8516547ef8169e78070511e00a436a5c
Natal Spurfowl	en	b04416590e5c4ebabb658cb8012b83d3
Hildebrandt's Spurfowl	en	0a33ba92c28204db0159ad8f68f1ded2
Double-spurred Spurfowl	en	5ff0b26c50aed4a088d569235d4b994e
Scaly Spurfowl	en	1bd1e9426fc265f0b0a954fe59968a55
Heuglin's Spurfowl	en	83b324f34c0d215c8161b2afe37cdc2e
Clapperton's Spurfowl	en	f8f29de8a167c8884b94a37fe3d3e304
Harwood's Spurfowl	en	061500cc39b8351f33e7228a282afcba
Swainson's Spurfowl	en	08b83208f7f532da9d1977282bb3bc17
Yellow-necked Spurfowl	en	c98200157ffdc4c6d599a01b4ec16402
Grey-breasted Spurfowl	en	28d5f5cedb6fe18e5f8fda717d385847
Red-necked Spurfowl	en	4d9b05d2b9db7a3f7ee483030f9af1b8
Nightjars	en	86e3533ab0cc884236a7e62bf6c7d651
Spotted Nightjar	en	2de04592f28e315a4eba2efa2cb126ff
White-throated Nightjar	en	075434a51753c68bbb6b062b8e273072
Solomons Nightjar	en	19756907a9e41eb57b49610bd5308dd0
New Caledonian Nightjar	en	c37f262e772bd6831c9051ab5655911c
Satanic Nightjar	en	9175e8a1f93382c64e5b0b5c4b0380e3
Papuan Nightjar	en	1af9ac8467234464727169dee38efda0
Archbold's Nightjar	en	0e287ed3c3b867da7dd6608449f448c4
Malaysian Eared Nightjar	en	65c0d85630dea540c93513d2d2cd7c5d
Great Eared Nightjar	en	d8d2e9e38ed4223cf889a96502b05c8f
Collared Nightjar	en	a86e5eef38a556867744f504366e54ee
Nacunda Nighthawk	en	79aae23bf4803ae38d015e105346fb01
Least Nighthawk	en	c24f1989466f5cb167a8a968bb0aa005
Sand-colored Nighthawk	en	4be85a4221ec57d87c13b5dc980d5a89
Lesser Nighthawk	en	76a794e8083df51a2b3a88e2dae801b1
Common Nighthawk	en	7e680813d8bb47b50b160789b10d26c9
Antillean Nighthawk	en	bbc552d6796f4ed788e75cd3569dd211
Short-tailed Nighthawk	en	2d0e9a1a654ad4948208415d496eda58
Rufous-bellied Nighthawk	en	2211e522b344ca4a1f0e6cfab1b10781
Band-tailed Nighthawk	en	854df95ddb72c005f55ace86de259412
Plain-tailed Nighthawk	en	9ca18719131486a83830bf695d69579e
Blackish Nightjar	en	98a9115a380a4db56fed6281cebabaa3
Pygmy Nightjar	en	f3dc84172157c2f19914fb82d6304065
Pauraque	en	6bc6d6a5f66321b6dc6570836e7f87b4
Anthony's Nightjar	en	fd456be798a2cd497dab12469464d81d
Todd's Nightjar	en	e19e34140fdf8d62e308190ebc453cc0
Little Nightjar	en	53b04892b9125c6adde5519b2ef17eef
Roraiman Nightjar	en	8472a91391bd87c9b005e5fcc2e87f49
Cayenne Nightjar	en	4edf8b5586a07cd612099ca2b084eaff
Sickle-winged Nightjar	en	0cfd09ad7162a72c82cacf8379075e06
White-winged Nightjar	en	730ed5ae37072e227d14aa7cf3c799bc
Band-winged Nightjar	en	63339cdb16200ed3fdcda8a79f79b735
Tschudi's Nightjar	en	188978d805bab0f672800799c31d2705
Swallow-tailed Nightjar	en	5b1495a30946551778b2930ac38ecbbf
Lyre-tailed Nightjar	en	0b7798fd6f72e1ebe5f550c50d22fe1f
White-tailed Nightjar	en	4210238f3ebc965c479c77fd90df7ef2
Spot-tailed Nightjar	en	26966fa3eaaf2d5cb1b6dcd8863fbe0f
Ladder-tailed Nightjar	en	59165622f6aba9f5561acd1299ee6e97
Scissor-tailed Nightjar	en	03703da7ae366b6a9cbf986330d32831
Long-trained Nightjar	en	beb3e63e72f53971dfe0412dcc7120a6
Least Poorwill	en	e06e3e55d987256e9fea2152aea41235
Jamaican Poorwill	en	d2a4109b25b7d5585e99492991e93ba0
Choco Poorwill	en	5d8b498d14509bf474ceaa1578e1e839
Eared Poorwill	en	77e959afa4350954ffc192cb2d32dc3e
Yucatan Poorwill	en	666a5387b66fac37b4e55c5d004245bd
Ocellated Poorwill	en	5b3074ec05f79bf92df4fc511875f8d1
Common Poorwill	en	89277074ac47212bbe656da8edbc3957
Chuck-will's-widow	en	4b8e9e82788cae03deefec5945e0b138
Rufous Nightjar	en	74b9de841ca0aeacf0e4ef84095fe6cd
Cuban Nightjar	en	fb3ba9f678c2508bd3965b8f18a5d143
Hispaniolan Nightjar	en	6a4ee42c1726e52ac9ebfeb3237d217f
Tawny-collared Nightjar	en	e0b6bab52f40cbb5aebb2f30e1dc26e6
Yucatan Nightjar	en	ea10e979ae45ea167e3413d7a4bd0c6f
Silky-tailed Nightjar	en	f35901922d879e3af37732e649d5016c
Buff-collared Nightjar	en	b606b7ce627daa87fbc3b7e270ea8e5f
Eastern Whip-poor-will	en	3fe8abdd22e6e93b7b03f4e25898bd50
Mexican Whip-poor-will	en	59e1d2ffa07465450f3b305b524fc651
Puerto Rican Nightjar	en	b80a497c1e68142eb77eb3110d2d136a
Dusky Nightjar	en	47e6ec2211eaa83a478c0dcf5aa950b1
Brown Nightjar	en	7294be445c3290b8c82e57fe0dd27684
Red-necked Nightjar	en	bcb57e139894ab32ab862b1350dbd2e4
Jungle Nightjar	en	93f691ab4f7ac1dd6549050afc152a9c
Grey Nightjar	en	ff7e9fe61b50946d690a569ad265076d
Palau Nightjar	en	aee65eeef58acbc627ffcdd719ad2c22
European Nightjar	en	63f1a10a6194d5394abdf47f2799eadc
Sombre Nightjar	en	708270df22265c9ed9c158175c8454ad
Rufous-cheeked Nightjar	en	35607ea148a39471b67274b9994c1605
Egyptian Nightjar	en	132d97b48404c5a33e460f5a7b21f56a
Sykes's Nightjar	en	0acd52fa6a6caeb6ae5de437fd929376
Nubian Nightjar	en	86af80147b65b4a765661969c9569f44
Golden Nightjar	en	9481fb64a82ff65a744f1a391ffea041
Jerdon's Nightjar	en	e98a80420cff50ea64a1430479ab76e8
Large-tailed Nightjar	en	a3b7f0e19ea6c93efd4a2d3972ee6998
Mees's Nightjar	en	54dec044e06e7b2246e5be8c13e06d73
Andaman Nightjar	en	a0e58080e8e052f9fd120ed370d4f7aa
Philippine Nightjar	en	3e27f5f053b662343332709ffbe805ab
Sulawesi Nightjar	en	d439bf4ff81e1719bf998178c0f0d40a
Donaldson Smith's Nightjar	en	bc337f29d8d689dd47f9549c776259da
Fiery-necked Nightjar	en	a55e1fa2eaa5fcd90c5ae3845612b35f
Montane Nightjar	en	8c02357e07d80ea2f05925dae01ab1da
Indian Nightjar	en	6ff1fdafe884c8075a54a2c2f50c3ea2
Madagascar Nightjar	en	7ba26b2405f156c3cc168af977ac3ea2
Swamp Nightjar	en	54b0c89ee2a153ad31ca2f8999493ae0
Nechisar Nightjar	en	15cc225eac218febbdeb0c213a40b78a
Plain Nightjar	en	3ad449a02e1a0bce6340782d40dc08a4
Star-spotted Nightjar	en	ecf09e62dfea8790710a599a59f00f52
Savanna Nightjar	en	0aa3a726acfeddcf6b9fcf75eefe2240
Chirruping Nightjar	en	e7d7ddaa2875b09c7c919084b7bd4a49
Freckled Nightjar	en	e021f1ec658eab89900f7b2609cda071
Bonaparte's Nightjar	en	ef9931ace88c73085b9c5226e69fe082
Salvadori's Nightjar	en	8f6bcbeddf7d77ccccac2f3812a19a07
Prigogine's Nightjar	en	ea1e69d9310b5a169f9096f1f6d3433d
Bates's Nightjar	en	be32222901b3254da6cdffb683ebd931
Long-tailed Nightjar	en	70802882b5702e54194fded1d1d08620
Slender-tailed Nightjar	en	0c3979e458cb0f726810eaf6676467e0
Square-tailed Nightjar	en	e5720f8a0f39787cd306ba1ddecf90c8
Standard-winged Nightjar	en	2a2d1adfa721978348a736c740d75dc8
Pennant-winged Nightjar	en	00a92a37a659ac88c04e874e0805a342
Oilbird	en	d83d796debaef987cce4f23b34ad1d81
Oilbird	en	093b6fc6c6fae398bae6e5bf6c2343a4
Potoos	en	3a5b99e779f7a1d0b8229f326a73c9f6
Rufous Potoo	en	6d9399711c3bf2fd01868f84090d1dff
Great Potoo	en	bb3ef860817fb7f0558bfe0b6fee58e7
Long-tailed Potoo	en	9d754b63545d51e25d46166ede6b9662
Northern Potoo	en	89b286eb2c3be883bb8f41e2f8a5f842
Common Potoo	en	23bc2546f4923edc9468b0f601c97ffe
Andean Potoo	en	a1ed4e28fb4255cdbffa8a9441e3f496
White-winged Potoo	en	858675d7addb7f37cf69a2d0f8c3bb2e
Frogmouths	en	ae0e3a3917ac41c8d1698ee599399444
Marbled Frogmouth	en	4a477998a5152b0e29862820d619c1cf
Papuan Frogmouth	en	5647210daf5393cae179af3c2648a5ec
Tawny Frogmouth	en	61d925ef750f9b07674b2af798bbefd7
Solomons Frogmouth	en	d28c70405963ad0a397450cddbc86420
Large Frogmouth	en	67cf8a067bc4f2205ed9d070f93b5456
Dulit Frogmouth	en	eccc764b009f3810caf6ea51847d915b
Philippine Frogmouth	en	75f63d275a7a2df86f48b483c25428a0
Gould's Frogmouth	en	0a5aaf09db0e4244ace3c24b9da15b53
Sri Lanka Frogmouth	en	cb3f13d5e3c18d39fcd4e14385683148
Hodgson's Frogmouth	en	db2bc41ab9fa608321be4e34d5a8c5ff
Sumatran Frogmouth	en	a9bbb211db2e54f6a03ebb3a2c37f121
Bornean Frogmouth	en	3c083134a349652efd2c25fd78dd4d86
Javan Frogmouth	en	a83e869bf1cb484ead2eedb1626a8583
Blyth's Frogmouth	en	64ae531a2b724522d921c2e9870fa276
Palawan Frogmouth	en	cc507017d17eb36dcec02f522aee62af
Sunda Frogmouth	en	be04c5a3965015404392192904bd6e5f
Owlet-nightjars	en	38b24ee007586e870b9ffaf0ab43a655
Feline Owlet-nightjar	en	abb95cbdbc04c412e41d261a941ded00
Starry Owlet-nightjar	en	dd33f7919fd1693b713e2d7fa109b74c
Moluccan Owlet-nightjar	en	745807a8e5862f85cfbe9a515f85ab35
Wallace's Owlet-nightjar	en	3461131697f54ad0f074f9fd7ab06af9
Mountain Owlet-nightjar	en	c9059c011afd4f9e9eee84f43086b478
New Caledonian Owlet-nightjar	en	de6e60f6f2ed63307c6e0451c2f5cb92
Barred Owlet-nightjar	en	317a427e9e3c25cc6938328503a0dfdc
Vogelkop Owlet-nightjar	en	4485d77d1ebe35f7413edfa6474f27cb
Australian Owlet-nightjar	en	c4492e80ce3b8abe7904780bc1c060ce
Treeswifts	en	8eb12d7f066bfcea5e94f38470701e1a
Crested Treeswift	en	6f8285a2ee88fde8ef9c9c87c0fc9743
Grey-rumped Treeswift	en	dd8608e5055fc866435838c1db4cc194
Whiskered Treeswift	en	216024bec99fb5c58c51ebd76bc691d9
Moustached Treeswift	en	aceddad5b25bf3bd653263b03dae9e92
Swifts	en	69551871fb9c5e16cac78889bd8b44fd
Spot-fronted Swift	en	9db5b45805843b3cefab5f3623b7066c
White-chinned Swift	en	9cc2eca736b353999261bd6bbff1f976
White-fronted Swift	en	eb5db6267f49d01a641d26b4bc632305
Sooty Swift	en	6a01fe2f2d2c6e67c0d1ec3d7a5e27de
Rothschild's Swift	en	97fe2b08ef3033c3f6650b2d9c6f1b79
American Black Swift	en	5408144f8ac05b46a34c203ee26bfe4f
White-chested Swift	en	3e67b1a2200f74555b25c1409b124e6a
Great Dusky Swift	en	9ba7fd3e962ad239a49f7924e99f7b3c
Tepui Swift	en	d5f393ab2dba8a8f7c48c22620214321
Chestnut-collared Swift	en	76b536a87de391d4d920e84c91083af2
White-collared Swift	en	b3f0b55936307fec8913932dfb37624b
Biscutate Swift	en	ce5a76238aa066a962cdd1e24c4f39f7
White-naped Swift	en	64d225a457803f80978eb6877234ae14
Giant Swiftlet	en	1639f2155b5556b324188dbbb3fee60b
Plume-toed Swiftlet	en	52cc12610133db9cac35831aad504e9b
Grey-rumped Swiftlet	en	ab9f7098a5e0e13409ed2e0b60984398
Ridgetop Swiftlet	en	66644d4d13469e3f7dd2245c73d790df
Tenggara Swiftlet	en	c6313127fbfaad27f21280a77b2b8c05
Drab Swiftlet	en	ad2d464825de8c25d66397d9cd5cc985
Glossy Swiftlet	en	dab60b4040f478e2ad88b6460dbb964b
Satin Swiftlet	en	e81a2f39604a3d681887166f1f742fee
Bornean Swiftlet	en	d767abf4fdc66f7c6527966df83c9830
Cave Swiftlet	en	5619bbbc1c866907987c84aec8208b08
Christmas Swiftlet	en	f3bc8ae46c616814f7aee1ba7f21cf66
Pygmy Swiftlet	en	641de93d4edc6abc92c71b3f3572f6c3
Seychelles Swiftlet	en	9ab1652016ebf6da43349ae25beffb23
Mascarene Swiftlet	en	1e59e7f4d156afd77a8941a78a527fc9
Indian Swiftlet	en	6824998dd23c1e0a449398373a34086c
Philippine Swiftlet	en	2a56b2941d3e99223e6c9beba9c1ac54
Halmahera Swiftlet	en	75c7410b1851cdd34a5df24be6f55b5c
Sulawesi Swiftlet	en	095cd1b2d479bf03e0bf9636bf2842f4
Seram Swiftlet	en	e790d362fb66e33e4ea4b03159148c54
Mountain Swiftlet	en	507f50298e630e0b956be7c5ee813e29
White-rumped Swiftlet	en	114547b08fc5ac8673363eccdf334ab8
Australian Swiftlet	en	e22caa43d9b1c975dd9e4890630062a5
Himalayan Swiftlet	en	bcc02fd5c5b274e5955b3a9f758f9c72
Volcano Swiftlet	en	7a96ef1095c907e751b4b86810e2cb5b
Whitehead's Swiftlet	en	0269ab3aea6d51ccc9835e14da4ce6fe
Bare-legged Swiftlet	en	5a3cb18ebe64138f99f1bd1d710a9da2
Mayr's Swiftlet	en	747194fefdb53e69ab890267036bf5c2
Mossy-nest Swiftlet	en	9a89d413afecef9231611101d2558083
Uniform Swiftlet	en	deaeea0c808f1a115beff39c299ada78
Ameline Swiftlet	en	6da118d1d2d28623acf12dbd97a79af2
Palau Swiftlet	en	4440d1079092ae53749f65598c483ffe
Mariana Swiftlet	en	edb17b0a55b8799dc621978f921bd924
Island Swiftlet	en	e4e5390d122fcf33775b2c7b5968c520
Tahiti Swiftlet	en	c934fe1693907d68a1e84085365791e8
Atiu Swiftlet	en	8eabf30f4f1b593887259cd94cee6bab
Marquesan Swiftlet	en	112bfef831476889fb1b8586d50811f9
Black-nest Swiftlet	en	73d38f3e9c8a76b5ac327ed8800a5483
Edible-nest Swiftlet	en	132c9acd52303740892e7b0988e43cda
Germain's Swiftlet	en	a436459cb51e4984a5d375a1dda4b288
Three-toed Swiftlet	en	451493be552811fa68762e75dac307a5
Scarce Swift	en	ed40bc95ac3c5032021c8270338a5014
Philippine Spinetail	en	ead59ceb96c694e38f9f4184e5e13ec2
Papuan Spinetail	en	138000caea34dbd544a03a841e3ab4ce
Madagascar Spinetail	en	23cc1e0d6237f842ad73852db01db970
Sao Tome Spinetail	en	1807e5d73a1a63f9c85a1478ca38472a
White-rumped Spinetail	en	1fda5ceea743a6970d7c383813adf652
Mottled Spinetail	en	cb04c5550deeea8a0dda0e51136368ca
Black Spinetail	en	15d012493f0b6a55b0b98aa77f7459e8
Silver-rumped Spinetail	en	6007f0fed7e660aa089b1080b63cee48
Sabine's Spinetail	en	571c63499a28b5a572a2359353a1e24c
Cassin's Spinetail	en	e377d52ab3c3422c41fc9957894a02a2
Böhm's Spinetail	en	90ce13f542e4ee6fecb26d5f46850c4e
White-throated Needletail	en	37088f19b5ca54250ac5624782378859
Silver-backed Needletail	en	b4a29dd5fc2ff82f48191e70a041f28e
Brown-backed Needletail	en	1c73373e8f89d80ccd0511cc8bf5fdda
Purple Needletail	en	b74e2536a8a446b294abc76500f98ecb
Grey-rumped Swift	en	d4b0fc297a4077598b412496a78d86dc
Band-rumped Swift	en	c0e83fc9084cc8b81d45c409d9f6663f
Lesser Antillean Swift	en	e292ba54ebc5d775a676080c1bfec065
Costa Rican Swift	en	a804db247598c5da6176ba1c5e2b63dc
Pale-rumped Swift	en	f9f321fa40447bcb75b95a361d9549fd
Chimney Swift	en	3b117b86761c39504dddb3c617475040
Vaux's Swift	en	92048cb4a50107c5c17fd83d1071b08c
Chapman's Swift	en	506733c111982b50fa3781b6e8e7cb23
Ashy-tailed Swift	en	69470896c19c58e7ecdce52532bbf30f
Sick's Swift	en	1033522a5b560b2ff8335681db99c10e
Short-tailed Swift	en	271cb74522e3d6c35ea5de60b2d5a4d0
White-throated Swift	en	cd0307387f7a0153be01c0b8a6e1bcb5
White-tipped Swift	en	505cedca675c705321d685f1e5748b24
Andean Swift	en	524f715345b51e30206db90ec18f5427
Antillean Palm Swift	en	968bbef733268204429ec675d3ca5ea2
Pygmy Palm Swift	en	32c4286b852e321a71172c47e5f68c7d
Fork-tailed Palm Swift	en	10bae72c80da738c495cf93aa767b1fe
Great Swallow-tailed Swift	en	a01d9dbb1edee6f031d8e44d686e528e
Lesser Swallow-tailed Swift	en	72cfec18674287b9dfcc244596bfb317
African Palm Swift	en	439891c41ad17340713ca3cf73e414ca
Malagasy Palm Swift	en	d733ebd6af3e62b11e49c72626b1bd28
Asian Palm Swift	en	d5cd8412cb1f51bfd685c279bca5fec3
Alpine Swift	en	97b269a2d23f5db12a3ff6fcc35e0eb7
Mottled Swift	en	41b2bdbec80d06836a5bc4c36822922e
Cape Verde Swift	en	5cbc1fb1d64f6fb4a0c275a9c47f00cf
Common Swift	en	9e894c33f395f4210e5d1a991d075e37
Plain Swift	en	8512b781664a3d8c456ada2f1ed3b974
Nyanza Swift	en	5c74cb4122d693d31b2dc963584f3ba5
Pallid Swift	en	04cb78fcb4df58be3cae537345f12744
African Black Swift	en	2b6c7a23e34f387a57cd4b877214140a
Malagasy Black Swift	en	bc6166e60389b5ad4cc9a3f8d4d5f38b
Fernando Po Swift	en	d8714ce59c96db024bd52ee02e213c40
Forbes-Watson's Swift	en	b64d712c060299b80fcd397799a69cd9
Bradfield's Swift	en	8ee3ed5f5278215a998069dafdd9093b
Pacific Swift	en	5980715b8da16e8ff9b81fb84668ad4d
Salim Ali's Swift	en	018be5eaf8c955640129c459d440410c
Blyth's Swift	en	e8f85901d0ba1dbcfe71441c11adf10c
Cook's Swift	en	ed48ea15eec1414717c0c07ff70ea58e
Dark-rumped Swift	en	83a2960a50cd6a5ee9e6768cbabd5352
Little Swift	en	0d4b4be60bd8f1e50367b330970452af
